MonthYear,Actor1Code,Actor1CountryCode,EventCode,avgTone,SOURCEURL
201801,MILELI,,1122,-2.90909090909091,http://usa.chinadaily.com.cn/a/201801/29/WS5a6ef86ea3106e7dcc1376db.html
201801,IDN,IDN,1122,-1.62337662337662,http://www.eurasiareview.com/26012018-us-needs-reality-check-regarding-southeast-asia-analysis/
201801,EGYGOV,EGY,1122,-6.54205607476635,http://www.middleeasteye.net/news/giulio-regeni-italian-prosecutor-says-student-murdered-cairo-research-1430727907
201801,USA,USA,1122,-2.59496051147048,http://www.cincinnatimagazine.com/features/the-science-and-politics-of-life-and-death/
201801,USA,USA,1122,-2.59496051147048,http://www.cincinnatimagazine.com/features/the-science-and-politics-of-life-and-death/
201801,IRNJUD,IRN,1122,-0.0660501981505903,https://www.yenisafak.com/en/world/how-strong-is-larijani-block-in-iran-3003061
201801,IRN,IRN,1122,-0.0660501981505903,https://www.yenisafak.com/en/world/how-strong-is-larijani-block-in-iran-3003061
201801,IGOUNOHRIHCH,,1122,-8.20895522388055,http://english.wafa.ps/page.aspx?id=kMshWSa96184158180akMshWS
201801,IGOUNOHRIHCH,,1122,-8.20895522388055,http://english.wafa.ps/page.aspx?id=kMshWSa96184158180akMshWS
201801,USA,USA,1122,-2.59496051147048,http://www.cincinnatimagazine.com/features/the-science-and-politics-of-life-and-death/
201801,IGOUNOHRIHCH,,1122,-8.20895522388056,http://english.wafa.ps/page.aspx?id=0GLrPHa96184158180a0GLrPH
201801,IGOUNOHRIHCH,,1122,-8.20895522388056,http://english.wafa.ps/page.aspx?id=0GLrPHa96184158180a0GLrPH
201801,IDN,IDN,1122,-1.62337662337662,http://www.eurasiareview.com/26012018-us-needs-reality-check-regarding-southeast-asia-analysis/
201801,GOV,,1122,-5.60546572466791,http://www.cnn.com/2018/01/26/asia/duterte-aung-san-suu-kyi-rohingya-intl/
201801,EGY,EGY,1122,-6.54205607476635,http://www.middleeasteye.net/news/giulio-regeni-italian-prosecutor-says-student-murdered-cairo-research-1430727907
201801,GBR,GBR,1122,-4.88798370672098,http://www.dailymail.co.uk/news/article-5327515/Labour-Councillor-quits-20-years-Corbyn-attack.html
201801,GOV,,1122,-5.62128998716019,http://www.cnn.com/2018/01/26/asia/duterte-aung-san-suu-kyi-rohingya-intl/
201801,PHLGOV,PHL,1122,-5.09322556893532,https://www.kxly.com/news/world-news/philippine-strongman-told-myanmar-leader-to-ignore-noisy-rights-activists/691582739
201801,EGY,EGY,1122,-6.54205607476635,http://www.middleeasteye.net/news/giulio-regeni-italian-prosecutor-says-student-murdered-cairo-research-1430727907
201801,OPP,,1122,-7.51105513047874,http://www.bbc.com/news/world-europe-42821199
201801,OPP,,1122,-7.51105513047874,http://www.bbc.com/news/world-europe-42821199
201801,OPP,,1122,-7.51105513047874,http://www.bbc.com/news/world-europe-42821199
201801,GOV,,1122,-5.09322556893532,https://www.kxly.com/news/world-news/philippine-strongman-told-myanmar-leader-to-ignore-noisy-rights-activists/691582739
201801,PHLGOV,PHL,1122,-5.09322556893532,https://www.kxly.com/news/world-news/philippine-strongman-told-myanmar-leader-to-ignore-noisy-rights-activists/691582739
201801,USA,USA,1122,-2.34798314268513,https://www.stripes.com/news/us/does-the-cia-have-a-new-aldrich-ames-on-its-hands-1.508647
201801,LKA,LKA,1122,-6.16611126982305,https://economictimes.indiatimes.com/news/international/world-news/very-fair-to-say-sl-army-committed-genocide-former-un-staffer/articleshow/62673044.cms
201801,GMB,GMB,1122,-5.98151523040875,https://www.modernghana.com/news/831218/eguinea-president-says-gambias-jammeh-will-not-be-extradi.html
201801,,,1122,-2.76656656020424,http://www.chinadaily.com.cn/a/201801/13/WS5a596a95a3102c394518ef70.html
201801,HRI,,1122,-5.25535846629121,https://www.thestar.com.my/news/world/2018/01/10/history-of-thai-kings-a-new-topic-in-schools-of-conflicttorn-south/
201801,HRI,,1122,-5.25535846629121,https://www.thestar.com.my/news/world/2018/01/10/history-of-thai-kings-a-new-topic-in-schools-of-conflicttorn-south/
201801,LEG,,1122,-11.3636363636364,http://philadelphia.cbslocal.com/2018/01/10/teen-girl-held-torture-chamber/
201801,USACVL,USA,1122,-8.69565217391304,http://newjersey.news12.com/story/37238951/authorities-4-charged-for-torturing-nj-teen-in-massachusetts-home
201801,USA,USA,1122,-8.69565217391304,http://newjersey.news12.com/story/37238951/authorities-4-charged-for-torturing-nj-teen-in-massachusetts-home
201801,AFRCVL,AFR,1122,-9.93589743589748,http://www.ibtimes.co.uk/african-migrants-accuse-italy-torture-including-testicle-crushing-1654800
201801,FRA,FRA,1122,-5.88235294117647,http://en.rfi.fr/france/20180111-French-prosecutors-push-Ikea-spying-trial
201801,FRA,FRA,1122,-13.4387351778656,http://en.rfi.fr/europe/20180111-migrants-accuse-italy-torture-french-legal-case
201801,CVL,,1122,-13.4387351778656,http://en.rfi.fr/europe/20180111-migrants-accuse-italy-torture-french-legal-case
201801,NGOHRIAMN,,1122,-3.47682119205298,http://beta.philstar.com/headlines/2018/01/12/1777091/palace-martial-law-extension-has-legal-factual-basis
201801,TZA,TZA,1122,-2.53807106598985,https://www.thenigerianvoice.com/news/262051/tanzania-slaps-fines-on-5-tv-stations-after-they-report-on.html
201801,,,1122,-5.66502463054187,http://www.egyptindependent.com/two-officers-detained-afrotos-death-moqattam-police-station/
201801,MEX,MEX,1122,-3.69458128078818,http://smallwarsjournal.com/jrnl/art/mexico-the-accidental-narco
201801,FRA,FRA,1122,-13.4387351778656,http://en.rfi.fr/europe/20180111-migrants-accuse-italy-torture-french-legal-case
201801,KHM,KHM,1122,-4.7787610619469,https://www.sbs.com.au/news/family-activists-fight-for-australian-filmmaker-s-release-as-he-awaits-trial-in-cambodia_1
201801,GBRGOV,GBR,1122,-0.70298769771529,http://www.palestinechronicle.com/major-victory-pro-palestinian-bds-new-orleans-adopts-human-rights-resolution/
201801,GBRGOV,GBR,1122,-0.70298769771529,http://www.palestinechronicle.com/major-victory-pro-palestinian-bds-new-orleans-adopts-human-rights-resolution/
201801,CHN,CHN,1122,-3.42679127725857,https://www.treehugger.com/renewable-energy/highway-robbery-china-solar-road-makes-sense-someone.html
201801,KHMGOV,KHM,1122,-4.7787610619469,https://www.sbs.com.au/news/family-activists-fight-for-australian-filmmaker-s-release-as-he-awaits-trial-in-cambodia_1
201801,TURGOV,TUR,1122,-4.90018148820326,https://rusi.org/commentary/germany-and-turkey-try-make
201801,LAB,,1122,-7.16548688989634,http://www.digitaljournal.com/news/world/french-prosecutors-urge-ikea-espionage-trial/article/511849
201801,TURGOV,TUR,1122,-4.90018148820326,https://rusi.org/commentary/germany-and-turkey-try-make
201801,TURGOV,TUR,1122,-5.10677808727948,https://www.wired-gov.net/wg/news.nsf/articles/Germany+and+Turkey+Try+to+Make+Up+12012018102000
201801,ECU,ECU,1122,-4.07523510971787,https://morningstaronline.co.uk/article/no%20diplomatic%20immunity%20for%20assange
201801,AGR,,1122,-2.95063075706108,https://www.news24.com/Africa/Zimbabwe/all-eyes-on-zimbabwes-new-leader-mnangagwa-at-wef-in-davos-20180124
201801,IRN,IRN,1122,-0.0660501981505903,https://www.yenisafak.com/en/world/how-strong-is-larijani-block-in-iran-3003061
201801,IDNMIL,IDN,1122,-1.62337662337662,http://www.eurasiareview.com/26012018-us-needs-reality-check-regarding-southeast-asia-analysis/
201801,IDN,IDN,1122,-1.62337662337662,http://www.eurasiareview.com/26012018-us-needs-reality-check-regarding-southeast-asia-analysis/
201801,COP,,1122,-2.31619207582504,https://www.washingtonpost.com/news/retropolis/wp/2018/01/26/rick-is-a-goddamn-russian-spy-does-the-cia-have-a-new-aldrich-ames-on-its-hands/
201801,COP,,1122,-2.35792019347038,http://www.dailyrepublic.com/wires/does-the-cia-have-a-new-aldrich-ames-on-its-hands/
201801,PRK,PRK,1122,-6.26877182850319,http://www.weny.com/story/37367916/detained-americans-fast-facts
201801,MED,,1122,-8.01980198019802,https://bdnews24.com/bangladesh/2018/01/29/controversial-ict-acts-section-57-morphing-into-proposed-digital-security-act
201801,GOV,,1122,-2.48447204968944,http://www.dhakatribune.com/bangladesh/law-rights/2018/01/30/digital-security-act-limit-journalistic-investigation/
