MonthYear,Actor1Code,Actor1CountryCode,EventCode,avgTone,SOURCEURL
201801,INDGOV,IND,092,-4.79704797047971,http://www.dnaindia.com/ahmedabad/report-dalit-protests-spread-to-surat-valsad-2572766
201801,BEL,BEL,092,-3.66056572379367,http://www.israelnationalnews.com/Articles/Article.aspx/21507
201801,TUR,TUR,092,-4.48179271708683,https://aawsat.com/english/home/article/1132786/erdogan-supports-rouhani-says-turkey-values-iranian-stability
201801,MYSCVL,MYS,092,-2.9038112522686,https://www.malaysiakini.com/news/407608
201801,TUR,TUR,092,-4.48179271708683,https://aawsat.com/english/home/article/1132786/erdogan-supports-rouhani-says-turkey-values-iranian-stability
201801,TUR,TUR,092,-4.48179271708683,https://aawsat.com/english/home/article/1132786/erdogan-supports-rouhani-says-turkey-values-iranian-stability
201801,iku,,092,-2.01342281879194,http://www.cbc.ca/news/canada/north/greenland-reconciliation-commission-report-1.4471695
201801,KOR,KOR,092,-2.27952167414051,https://schema-root.org/people/societies/control/rights/
201801,GOV,,092,-2.22222222222222,http://malaysiandigest.com/frontpage/29-4-tile/716181-malaysians-planning-to-travel-to-iran-should-exercise-vigilance.html
201801,COP,,092,-5.88235294117647,https://www.neweurope.eu/article/ukraine-police-investigate-lawyers-murder/
201801,AFR,AFR,092,-7.69230769230774,http://www.enca.com/south-africa/protest-storm-brewing-in-protea-glen
201801,AFR,AFR,092,-7.69230769230774,http://www.enca.com/south-africa/protest-storm-brewing-in-protea-glen
201801,COP,,092,-7.69230769230774,http://www.enca.com/south-africa/protest-storm-brewing-in-protea-glen
201801,COP,,092,-7.69230769230774,http://www.enca.com/south-africa/protest-storm-brewing-in-protea-glen
201801,,,092,1.19047619047619,https://gorillafund.org/jean-paul-hirwa-new-gorilla-program-manager/
201801,,,092,1.19047619047619,https://gorillafund.org/jean-paul-hirwa-new-gorilla-program-manager/
201801,MED,,092,-3.64806866952789,http://www.thetidenewsonline.com/2018/01/03/fg-to-review-nnpcs-6bn-oil-swaps/
201801,GOV,,092,-3.90457368718238,http://m.themalaymailonline.com/malaysia/article/malaysians-travelling-to-iran-urged-to-practice-caution
201801,,,092,-3.26530612244898,http://www.foxnews.com/entertainment/2018/01/03/new-york-times-to-keep-selling-8g-iran-tours-despite-deadly-protests.html
201801,,,092,-3.26530612244898,http://www.foxnews.com/entertainment/2018/01/03/new-york-times-to-keep-selling-8g-iran-tours-despite-deadly-protests.html
201801,MED,,092,-3.681592039801,http://www.thisdaylive.com/index.php/2018/01/02/kachikwu-fg-to-review-nnpcs-6bn-oil-swaps/
201801,BEL,BEL,092,-3.66056572379367,http://www.israelnationalnews.com/Articles/Article.aspx/21507
201802,COL,COL,092,-3.84985563041386,http://todaycolombia.com/a-writers-life-in-medellins-most-violent-neighborhood/
201802,IGOJUDICC,,092,-7.8571428571429,http://www.socialistsanddemocrats.eu/newsroom/sds-strongly-condemn-duterte-s-latest-misogynist-violence-inciting-remarks-and-welcome-icc
201802,GOV,,092,-3.20855614973262,http://www.financialexpress.com/india-news/maldives-crisis-ex-president-abdulla-nasheed-seeks-indias-help/1055223/
201802,LUX,LUX,092,0.38039829939583,http://www.ohchr.org/EN/NewsEvents/Pages/DisplayNews.aspx?NewsID=22721&LangID=E
201802,LUX,LUX,092,0.38039829939583,http://www.ohchr.org/EN/NewsEvents/Pages/DisplayNews.aspx?NewsID=22721&LangID=E
201802,LEG,,092,-1.2853470437018,https://www.thecable.ng/senate-probes-ojukwus-resumption-nhrc-es-despite-non-confirmation
201802,IND,IND,092,-4.92505353319058,http://www.thehindu.com/todays-paper/tp-opinion/crisis-in-male/article22653020.ece
201802,GOV,,092,-5.08166969147005,http://www.firstpost.com/world/maldivian-crisis-deepens-as-president-abdulla-yameen-declares-emergency-continues-to-defy-supreme-court-order-4336907.html
201802,LEG,,092,-1.2853470437018,https://www.thecable.ng/senate-probes-ojukwus-resumption-nhrc-es-despite-non-confirmation
201802,EDU,,092,-6.89655172413793,http://www.arkansasmatters.com/news/local-news/school-shooting-in-parkland-florida/973949016
201802,CVL,,092,-2.48868778280543,http://www.theweek.in/news/india/modi-trump-discuss-maldives-as-china-opposes-external-intervention.html
